,% Change,52 Week Range,Change,Circulating Supply,Day Chart,Market Cap,Name,Price (Intraday),Sscore,Symbol,Total Volume All Currencies (24Hr),Unnamed: 0,Volume in Currency (24Hr),Volume in Currency (Since 0:00 UTC),cagr,currency,marketCap,period,price,returns,sharp_ratio,std,volitility
2771,+7.28%,,0.003468,0,,0,Alaya USD,0.051099,-0.0,ATP7814-USD,187590,21,187590,187590,-0.8455350176636104,USD,0.0,2.4547945205479453,0.04739697277545929,-1.289541207367883,-0.04767582958567412,0.10733378019503335,27.048112609148404
2772,-9.08%,,-0.002198,0,,0,ARTIC Foundation USD,0.022015,-0.0,ARTIC-USD,405,22,405,405,-0.9395966357755648,USD,0.0,1.1753424657534246,0.028601471334695816,-1.937783671455172,-0.08079645402113565,0.09517271317201857,23.983523719348682
2773,-53.11%,,-0.000103,0,,0,Bounty USD,9.1e-05,,BNTY19468-USD,0,23,0,0,-0.9956092276550976,USD,0.0,1.095890410958904,1.1456359970907215e-05,,,,
2774,-7.84%,,-0.000891,0,,0,Lucidao USD,0.01047,-0.0,LCD-USD,696,24,696,696,-0.8841104049127109,USD,0.0,0.8876712328767123,0.009961291216313839,-1.4879166068785155,-0.11240370947383735,0.05252879115213667,13.23725537033844
2775,-12.01%,,-6e-06,0,,0,Lucky Block (V1) USD,4.5e-05,-0.0,LBLOCK-USD,46121,25,46121,46121,-0.9670594325831713,USD,0.0,1.2986301369863014,2.0564919395837933e-05,-2.356407350165047,-0.09380471896191642,0.09968392764879545,25.120349767496453
2776,-1.21%,,-2.7e-05,0,,0,BlockBlend USD,0.002222,-0.0,BBL19379-USD,0,26,0,0,-0.9255765025448112,USD,0.0,1.1095890410958904,0.0021298450883477926,-1.793676321563687,-0.07438709848526323,0.09568545252801298,24.112734037059273
2777,-0.05%,,-1.6e-05,0,,0,Bee Capital USD,0.033007,-0.0,BEE20177-USD,96,27,96,96,-0.9194235371459283,USD,0.0,0.9917808219178083,0.03298896178603172,-1.73883362043152,-0.12424039621146435,0.05553856575494469,13.995718570246062
2778,+0.13%,,0.0,0,,0,IYKYK USD,0.0,,IYKYK-USD,161741,28,161741,161741,inf,USD,0.0,0.06027397260273973,8.023081643493413e-10,inf,,,
2779,+7.11%,,3e-08,0,,0,Zent Cash USD,3.8e-07,,ZTC-USD,,29,,,-0.8946379310459348,USD,0.0,1.0465753424657533,3.7951195963614737e-07,,,,
2780,+11.91%,,3.9e-05,0,,0,Pastel USD,0.000368,-0.0,PSL-USD,1.264M,30,1.264M,1.264M,-0.6466607284524124,USD,0.0,2.1890410958904107,0.00031813784153200686,-0.7182528678177733,-0.025280299451583197,0.11274430504220848,28.411564870636536
2781,+44.47%,,0.027717,0,,0,Etica USD,0.090049,0.0,ETI24618-USD,6,31,6,6,35.69153415452475,USD,0.0,0.07123287671232877,0.140906423330307,2.4872372738861377,0.028569494763236322,0.34547300412146964,87.05919703861035
2782,+0.22%,,0.13,0,,0,Bankless BED Index USD,58.67,-0.0,BED-USD,3538,32,3538,3538,-0.4298943290690468,USD,0.0,1.6164383561643836,58.34773635864258,-0.3879650795338592,-0.04013858750710327,0.03835570860912214,9.665638569498778
2783,+0.21%,,0.0024,0,,0,NKCL Classic USD,1.1332,-0.0,NKCLC-USD,39647,33,39647,39647,-0.9182870881524253,USD,0.0,1.4219178082191781,0.949247419834137,-1.729164106747928,-0.05011729388665188,0.13691406291576208,34.50234385477204
2784,-4.78%,,-0.006226,0,,0,Metropoly USD,0.124132,-0.0,METRO-USD,21470,34,21470,21470,-0.9999999999999987,USD,0.0,0.03561643835616438,0.05610288679599762,-23.631676779843538,-0.1927719685807931,0.48646333721910606,122.58876097921473
2785,+0.59%,,0.0,0,,0,PlutusFi USD,4e-05,-0.0,PLUT17152-USD,4667,35,4667,4667,-0.7609931824924935,USD,0.0,0.5589041095890411,4.044207889819518e-05,-0.9881597999589202,-0.026593734546927462,0.1474508606730859,37.15761688961765
2786,+0.01%,,5e-06,0,,0,Calaswap USD,0.032822,-0.0,CLS20416-USD,10,36,10,10,-0.971659246173558,USD,0.0,0.9561643835616438,0.032801687717437744,-2.4602480008619536,-0.04888969110285576,0.19969217788203755,50.322428826273466
2787,+0.01%,,0.0,0,,0,SkyDOS USD,0.0003,-0.0,SDC19634-USD,0,37,0,0,-0.9972388842116461,USD,0.0,1.0712328767123287,0.000400020566303283,-4.067984502112567,-0.046185656833219554,0.3495196723432316,88.07895743049437
2788,-0.23%,,-0.0,0,,0,ADACash USD,0.0,,ADACASH-USD,18,38,18,18,inf,USD,0.0,1.5534246575342465,4.077326032358997e-09,inf,,,
2789,+2.02%,,0.0001,0,,0,TFS Token USD,0.005047,0.0,TFS-USD,38317,39,38317,38317,0.20748259300026417,USD,0.0,1.4,0.005574147216975689,0.1317150441208822,0.009881193669263265,0.05289631637696742,13.32987172699579
2790,+0.39%,,0.0,0,,0,Husky AI USD,1.6e-05,,H-AI-USD,53676,40,53676,53676,,,,,,,,,
2791,-5.64%,,-3e-06,0,,0,Drunk Skunks Drinking Club USD,4.5e-05,-0.0,STINKV2-USD,352,41,352,352,-0.9999999789735393,USD,0.0,0.07671232876712329,4.5092005166225135e-05,-12.204728788627042,-0.43518857163175384,0.11128845425636373,28.04469047260366
2792,-5.94%,,-0.000207,0,,0,PRIMAL USD,0.003277,-0.0,PRIMAL-USD,398230,42,398230,398230,-0.9059283349364877,USD,0.0,0.4383561643835616,0.0023155619855970144,-1.6319232739982912,-0.07137740108913408,0.09072739983685905,22.863304758888482
2793,-2.81%,,-0.000179,0,,0,SolidLizard USD,0.006187,-0.0,SLIZ-USD,19244,43,19244,19244,-0.9999999966612925,USD,0.0,0.2356164383561644,0.005784783978015184,-13.475221591404676,-0.37109676783447026,0.14409476499953006,36.31188077988158
2794,+2.18%,,1e-08,0,,0,TEN Wallet USD,6.8e-07,,TENW-USD,55,44,55,55,-0.9855374387531398,USD,0.0,1.2246575342465753,5.24877918905986e-07,,,,
2795,+8.42%,,8.5e-05,0,,0,CanaryX USD,0.001095,-0.0,CNYX-USD,90496,45,90496,90496,-0.7910485304513448,USD,0.0,1.3232876712328767,0.0009852406801655889,-1.0809441665437685,-0.04480065956012368,0.09574548724202858,24.1278627849912
2796,0.00%,,0.0,0,,0,Mad Meerkat ETF USD,0.695738,-0.0,METF-USD,0,46,0,0,-0.9889680317526305,USD,0.0,1.1287671232876713,0.6653439402580261,-4.4206935203444395,-0.1079435648054469,0.16251487187920094,40.953747713558634
2797,+0.51%,,0.000456,0,,0,Gold Guaranteed Coin Mining USD,0.089001,0.0,GGCM-USD,7761,47,7761,7761,0.48442311955439066,USD,0.0,0.4849315068493151,0.08459316194057465,0.27273043486317955,0.018976511967548536,0.05703174704920516,14.372000256399701
2798,-1.42%,,-0.0,0,,0,KabosuCEO USD,1.2e-05,-0.0,KCEO-USD,221,48,221,221,-0.9999999996829362,USD,0.0,0.1589041095890411,1.123310448747361e-05,-15.100611882975954,-0.2720523734218878,0.22026296728812617,55.50626775660779
2799,-0.05%,,-0.0,0,,0,PLUSPAD USD,8.2e-05,-0.0,PLUS-USD,0,49,0,0,-0.9011509825467182,USD,0.0,1.4054794520547946,8.195685222744942e-05,-2.0287912921886737,-0.043492879767674936,0.18510522041748864,46.64651554520714
2800,-4.41%,,-0.4052,0,,0,Safe USD,8.7811,0.0,SAFE3918-USD,178438,50,178438,178438,0.35768959300523706,USD,0.0,4.0,7.899406433105469,0.21111691906916302,0.0064198926107170195,0.1304952594476795,32.88480538081524
2801,-1.39%,,-25.54,0,,0,OEC ETH USD,1817.29,-0.0,ETHK-USD,126338,51,126338,126338,-0.42314042292875564,USD,0.0,1.1315068493150684,1817.7568359375,-0.3798340141520287,-0.03618614985238743,0.04165344586492881,10.496668357962061
2802,-8.49%,,-0.0,0,,0,Oggy Inu USD,0.0,,OGGY-USD,3.725M,52,3.725M,3.725M,inf,USD,0.0,0.1095890410958904,1.0375194453571268e-10,inf,,,
2803,0.00%,,0.0,0,,0,Catoshi DAO USD,0.001033,-0.0,CZATS-USD,0,53,0,0,-0.9052274066449364,USD,0.0,1.8876712328767122,0.0006860204739496112,-2.1513702186822865,-0.04028283651744508,0.21193103925966672,53.40662189343601
2804,+0.22%,,0.0,0,,0,Qrolli USD,3.7e-05,-0.0,QR-USD,447,54,447,447,-0.9998204307340578,USD,0.0,0.1095890410958904,4.1191797208739445e-05,-5.954759683642129,-0.15781062664998027,0.14973642299147777,37.7335785938524
2805,-8.86%,,-0.000152,0,,0,iTeller USD,0.00156,0.0,ITLR-USD,96661,55,96661,96661,1.5247037633579237,USD,0.0,0.10136986301369863,0.0013708394253626466,0.63940597553249,0.04464877471962512,0.05682855387780297,14.320795577206349
2806,-1.46%,,-0.000317,0,,0,Satozhi USD,0.021354,-0.0,SATOZ-USD,948,56,948,948,-0.6092483482630723,USD,0.0,2.0876712328767124,0.0185751561075449,-0.6487674981208117,-0.027242722917662197,0.09450135387248712,23.814341175866755
2807,+30.02%,,0.0,0,,0,SafeEarth USD,0.0,,SAFEEARTH-USD,21,57,21,21,inf,USD,0.0,2.0575342465753423,9.000462701524992e-12,inf,,,
2808,+2.30%,,0.000113,0,,0,MetaVPad USD,0.005031,-0.0,METAV-USD,45948,58,45948,45948,-0.949181358017298,USD,0.0,1.4328767123287671,0.005277549382299185,-2.0570739450267315,-0.08932624418599323,0.09138402627057018,23.028774620183686
2809,-1.24%,,-0.000585,0,,0,TCGCoin 2.0 USD,0.046545,-0.0,TCG2-USD,5297,59,5297,5297,-0.3550853541302412,USD,0.0,1.7123287671232876,0.04560820758342743,-0.30284000092555247,-0.014888622148577502,0.0807157320151131,20.340364467808502
2810,-16.23%,,-0.0,0,,0,MEME MAN USD,0.0,,STONKS24697-USD,17184,60,17184,17184,inf,USD,0.0,0.06301369863013699,9.863375741159253e-12,inf,,,
2811,-7.12%,,-0.0,0,,0,Saudi Shiba Inu USD,0.0,,SAUDISHIB-USD,396,61,396,396,inf,USD,0.0,0.8191780821917808,2.5138288672899023e-10,inf,,,
2812,-0.22%,,-1e-08,0,,0,YUMMY USD,2.46e-06,-0.0,YUMMY-USD,13,62,13,13,-0.8768300287127264,USD,0.0,2.0,2.4121638944052393e-06,-1.4458517240551558,-0.032438550399616115,0.17687309607881282,44.57202021186083
2813,+0.80%,,9e-06,0,,0,SOLA Token USD,0.001128,-0.0,SOLA-USD,17,63,17,17,-0.922251539773446,USD,0.0,1.6136986301369862,0.0011093337088823318,-1.7635005099569916,-0.06643308644022967,0.10533934627515605,26.545515261339325
2814,+2.82%,,0.001299,0,,0,AngelBlock USD,0.047333,-0.0,THOL-USD,7040,64,7040,7040,-0.9873511151367724,USD,0.0,0.2410958904109589,0.047332435846328735,-3.0172244592912674,-0.20934870702813357,0.05719219910007127,14.41243417321796
2815,-19.53%,,-6e-06,0,,0,Pepe Kid USD,2.3e-05,,PEPEK-USD,20285,65,20285,20285,,,,,,,,,
2816,-41.93%,,-0.048711,0,,0,Block Commerce Protocol USD,0.06745,-0.0,BCP11338-USD,96971,66,96971,96971,-0.25310291444907707,USD,0.0,1.736986301369863,0.0402020663022995,-0.20148116210743047,-0.004988175188226911,0.16028475161583713,40.39175740719096
2817,-0.51%,,-1.5e-05,0,,0,Synaptic AI USD,0.002929,-0.0,SYNAPTICAI-USD,194,67,194,194,-0.9965698768572447,USD,0.0,0.1917808219178082,0.0028934364672750235,-3.9181920477431427,-0.22882268947142262,0.0679494729205151,17.123267175969808
2818,+0.84%,,0.0,0,,0,Dx Spot USD,4.4e-05,-0.0,DXS-USD,21,68,21,21,-0.9690648778933825,USD,0.0,1.1753424657534246,4.429755063029006e-05,-2.3997739778286995,-0.18922476757256784,0.050325931074426095,12.682134630755376
2819,-0.57%,,-1e-06,0,,0,iStable USD,0.000159,-0.0,I-STABLE-USD,4,69,4,4,-0.9994940989227215,USD,0.0,0.3013698630136986,0.000155786590767093,-5.287715872028681,-0.24431524203401356,0.08588493831774954,21.643004456072884
2820,0.00%,,0.0,0,,0,FrenChain USD,1.7e-05,-0.0,FREN22571-USD,28,70,28,28,-0.9989937508184822,USD,0.0,0.5178082191780822,1.700000029813964e-05,-4.764888867788574,-0.08200443083922254,0.23057643305838754,58.10526113071366
2821,+4.13%,,1e-06,0,,0,Odasea USD,2.6e-05,-0.0,ODA23623-USD,3620,71,3620,3620,-0.9841707900514447,USD,0.0,0.23013698630136986,1.656141466810368e-05,-2.8623736310591363,-0.06072169587045171,0.18706041320567354,47.139224127829735
2822,0.00%,,0.0,0,,0,Unus Dao USD,0.267863,0.0,UDO15196-USD,,72,,,7.662216794379617e-07,USD,0.0,0.5808219178082191,0.26786312460899353,5.290076416947893e-07,0.06868028197434452,3.056534733180318e-08,7.702467527614401e-06
2823,-0.28%,,-0.0,0,,0,Youclout USD,7.4e-05,-0.0,YCT-USD,123755,73,123755,123755,-0.9844171984879635,USD,0.0,1.610958904109589,7.352705870289356e-05,-2.8732055750604792,-0.10305327973954481,0.1106380064143462,27.88077761641524
2824,-0.76%,,-0.000118,0,,0,Duckie Land USD,0.015521,-0.0,MMETA-USD,265,74,265,265,-0.9724823532436991,USD,0.0,1.2136986301369863,0.014537811279296875,-2.480596713781576,-0.10338197211587119,0.09521619245247787,23.994480498024423
2825,-15.09%,,-0.0,0,,0,PUG AI USD,1e-08,,PUGAI-USD,170608,75,170608,170608,inf,USD,0.0,0.0273972602739726,4.905996942028423e-09,inf,,,
2826,-7.45%,,-2e-06,0,,0,Vegasino USD,2.7e-05,-0.0,VEGAS-USD,4426,76,4426,4426,-0.9566438233300768,USD,0.0,0.9534246575342465,2.5943067157641053e-05,-2.1667209253339315,-0.13620271310836657,0.06312722201953791,15.908059948923553
2827,0.00%,,0.0,0,,0,ABC Floor Index USD,0.193806,-0.0,ABC21696-USD,0,77,0,0,-0.7878926142572407,USD,0.0,0.6958904109589041,0.19380593299865723,-1.0705944498645654,-0.021883077065338274,0.19414046120574968,48.92339622384892
2828,-3.78%,,-0.01626,0,,0,Decentralized USD(Defichain) USD,0.414148,-0.0,DUSD18861-USD,774862,78,774862,774862,-0.5832526434102866,USD,0.0,1.1452054794520548,0.36024394631385803,-0.6042995212943522,-0.08389424268827797,0.028583772813832745,7.203110749085852
2829,-1.40%,,-1e-06,0,,0,Outrace USD,6.1e-05,-0.0,ORE14997-USD,886,79,886,886,-0.9844157364140645,USD,0.0,1.463013698630137,4.9005924665834755e-05,-2.8731407995135942,-0.09785362361365743,0.11651436051092656,29.361618848753494
2830,-19.99%,,-2e-05,0,,0,NuNet USD,8e-05,-0.0,NTX-USD,36567,80,36567,36567,-0.7184680801378409,USD,0.0,1.8465753424657534,8.000411617103964e-05,-0.8751024118813218,-0.0250255277473936,0.1387634520090529,34.96838990628133
2831,-1.13%,,-0.0267,0,,0,Electric Cash USD,2.3395,-0.0,ELCASH-USD,288,81,288,288,-0.8039338120002952,USD,0.0,1.8,2.2601163387298584,-1.124888634756417,-0.09320852091037382,0.047890941140544686,12.06851716741726
2832,-0.07%,,-5e-06,0,,0,Superpower Squad USD,0.006978,-0.0,ECG22968-USD,43,82,43,43,-0.527795229804143,USD,0.0,0.3452054794520548,0.006994103547185659,-0.5180447210504475,-0.14376138352430723,0.014299619060732495,3.6035040033045886
2833,+12.51%,,0.0,0,,0,Ethera USD,0.0,,ETA-USD,6,83,6,6,inf,USD,0.0,1.558904109589041,7.416058218912003e-12,inf,,,
2834,-0.21%,,-0.000879,0,,0,Bitpanda Ecosystem Token USD,0.426207,0.0,BEST-USD,13478,84,13478,13478,0.647780841607303,USD,0.0,3.580821917808219,0.40923768281936646,0.3448115573205021,0.038136991848977786,0.03587854637448519,9.041393686370268
2835,+6.43%,,1e-06,0,,0,SmashCash USD,1.4e-05,-0.0,SMASH-USD,226,85,226,226,-0.9920079566974054,USD,0.0,1.441095890410959,1.3968233361083549e-05,-3.3342077328515476,-0.08127255801826147,0.16279766983461127,41.02501279832204
2836,-2.12%,,-4e-05,0,,0,Sensi USD,0.001843,-0.0,SENSI20022-USD,266,86,266,266,-0.7501107449104139,USD,0.0,1.021917808219178,0.001688858843408525,-0.9574187249433298,-0.05064517541565813,0.07501762257422032,18.90444088870352
2837,-1.75%,,-2e-06,0,,0,Algodex Token USD,9.7e-05,-0.0,ALGX-USD,2,87,2,2,-0.9869256460840347,USD,0.0,0.958904109589041,9.398601832799613e-05,-2.994383222888017,-0.11546870263068963,0.10290643989222685,25.932422852841167
2838,+1.00%,,1.06,0,,0,Colony Avalanche Index USD,106.99,0.0,CAI21726-USD,2129,88,2129,2129,0.16325565004469045,USD,0.0,0.6904109589041096,111.08196258544922,0.10440578780924753,0.008631266841685862,0.048000912193071,12.096229872653893
2839,-1.56%,,-0.001318,0,,0,Minds USD,0.083196,-0.0,MINDS-USD,146197,89,146197,146197,-0.5469815205155699,USD,0.0,2.2054794520547945,0.08391480147838593,-0.5466828353790495,-0.019678771707854436,0.11023941753454945,27.780333218706463
2840,+2.78%,,0.000695,0,,0,Point Network USD,0.025708,-0.0,POINT21848-USD,1325,90,1325,1325,-0.9907964084818133,USD,0.0,0.663013698630137,0.022653045132756233,-3.2367580689071866,-0.08539570767729879,0.1504089420952648,37.903053408006734
2841,+3.98%,,0.019042,0,,0,Thales USD,0.497212,-0.0,THALES-USD,281999,91,281999,281999,-0.5567643640007809,USD,0.0,1.6547945205479453,0.4573884606361389,-0.561755459295348,-0.04136439688308183,0.053891474275280446,13.580651517370672
2842,-0.00%,,0.0,0,,0,Kevin USD,0.0,,KEVIN-USD,413,92,413,413,inf,USD,0.0,1.2027397260273973,2.5618642623959076e-11,inf,,,
2843,-11.86%,,-0.0,0,,0,Force USD,0.0,,FORCE24945-USD,9466,93,9466,9466,inf,USD,0.0,0.03287671232876712,1.105428873438008e-10,inf,,,
2844,-5.75%,,-3.6e-07,0,,0,Golden Ball USD,5.89e-06,-0.0,GLB-USD,10968,94,10968,10968,-0.5494207945705814,USD,0.0,1.5095890410958903,8.40416851133341e-06,-0.5504103916983645,-0.011177757570100838,0.19540307680922014,49.24157535592347
2845,-7.69%,,-0.082117,0,,0,RENEC USD,0.9861,-0.0,RENEC-USD,536683,95,536683,536683,-0.6623942776710566,USD,0.0,0.13424657534246576,0.9669531583786011,-0.7497010814441865,-0.12680126209564732,0.023461945427649702,5.912410247767725
2846,-0.43%,,-1e-06,0,,0,POLYX USD,0.000118,-0.0,PXT13667-USD,22,96,22,22,-0.8902238291340097,USD,0.0,1.536986301369863,0.00010916710743913427,-1.5253330759659856,-0.09303327781800244,0.06506176256040484,16.39556416522202
2847,+0.00%,,0.0,0,,0,Rise Of Nebula USD,0.0,,RON-USD,40,97,40,40,inf,USD,0.0,1.832876712328767,1.7398762985898486e-11,inf,,,
2848,-10.65%,,-0.003198,0,,0,Realms of Ruby USD,0.026818,-0.0,RUBY21640-USD,4,98,4,4,-0.9996198146968731,USD,0.0,0.7068493150684931,0.0206010602414608,-5.918633184297448,-0.1742956578915939,0.1347517196029971,33.957433339955266
2849,+23.28%,,0.046616,0,,0,ZakumiFi USD,0.246891,0.0,ZAFI-USD,1.23M,99,1.23M,1.23M,2990.299913996723,USD,0.0,0.5041095890410959,0.23496024310588837,5.525678789286119,0.12858936718640296,0.17052184999942996,42.97150619985635
2850,-0.10%,,-0.0011,0,,0,Spot USD,1.132,-0.0,SPOT-USD,1128,100,1128,1128,-0.028717753603835883,USD,0.0,0.3917808219178082,1.1319142580032349,-0.020117316674079243,-0.0155531944291556,0.005132747622114743,1.2934524007729153
2851,-9.99%,,-4.5e-05,0,,0,Dot Names USD,0.000405,-0.0,DNS23587-USD,1134,101,1134,1134,-0.99998769064007,USD,0.0,0.2328767123287671,0.00036480958806350827,-7.805199876698198,-0.12102081193330802,0.2559313137048822,64.49469105363032
2852,+0.22%,,3e-06,0,,0,Marshall Fighting Championship USD,0.001488,-0.0,MFC23533-USD,1416,102,1416,1416,-0.9999999889940241,USD,0.0,0.2465753424657534,0.00010498027404537424,-12.65166168881947,-0.1454716414119168,0.345118857630157,86.96995212279955
2853,-0.73%,,-3.9e-05,0,,0,DeVolution USD,0.005298,-0.0,DEVO-USD,112,103,112,112,-0.8733483145523142,USD,0.0,1.5013698630136987,0.005279534496366978,-1.4266062407285396,-0.05585271214940103,0.10135829860444141,25.542291248319238
2854,-3.75%,,-7e-06,0,,0,Wizarre Scroll USD,0.000179,-0.0,SCRL-USD,83835,104,83835,83835,-0.7901274088431893,USD,0.0,1.4109589041095891,0.00016119913198053837,-1.0779073138995328,-0.0899493213618146,0.04755355472428998,11.983495790521076
2855,0.00%,,0.0,0,,0,BNB Hero Token USD,0.00446,-0.0,BNBH-USD,4,105,4,4,-0.9775053757032561,USD,0.0,1.4904109589041097,0.00445992685854435,-2.619749828637085,-0.08202280458488942,0.12674319911315163,31.93928617651421
2856,+0.00%,,0.0,0,,0,ShitGame (POOP) USD,2.5e-05,-0.0,POOP21757-USD,22,106,22,22,-0.9385130807605443,USD,0.0,0.6821917808219178,2.5062639906536788e-05,-1.9255084031935663,-0.13002134380929595,0.058766554305778075,14.809171685056075
2857,-0.55%,,-0.005468,0,,0,Curve.fi FRAX/USDC USD,0.987118,-0.0,CRVFRAX-USD,166041,107,166041,166041,-0.015891574469351855,USD,0.0,0.4821917808219178,1.0049772262573242,-0.011059830855078084,-0.004727389305351067,0.009283817101587754,2.339521909600114
2858,+1.09%,,0.000843,0,,0,KONPAY USD,0.078276,-0.0,KON-USD,18.707M,108,18.707M,18.707M,-0.7193247825597328,USD,0.0,0.8986301369863013,0.06737841665744781,-0.8772065374220986,-0.03001269513182008,0.11598352989675229,29.227849533981576
2859,-4.94%,,-2.6e-05,0,,0,Flashloans.com USD,0.000505,-0.0,FLASH13862-USD,175,109,175,175,-0.9609242688664397,USD,0.0,1.5315068493150685,0.0004931127186864614,-2.238487480378476,-0.041535125090006134,0.21386445346317368,53.893842272719766
2860,-1.22%,,-0.000132,0,,0,DragonMaster USD,0.01067,-0.0,DMT19687-USD,67,110,67,67,-0.957506678401273,USD,0.0,1.0684931506849316,0.009854460135102272,-2.180599740470462,-0.13043614233404385,0.06634030582670034,16.717757068328485
2861,+0.43%,,8.3e-05,0,,0,Voxto Amplify USD,0.019471,-0.0,VXT-USD,87871,111,87871,87871,-0.5859146106738038,USD,0.0,0.40821917808219177,0.01926298998296261,-0.6087236551981795,-0.11618626807564317,0.020790495299647434,5.239204815511154
2862,-0.94%,,-0.000645,0,,0,Cofinex USD,0.067982,-0.0,CNX5332-USD,1,112,1,1,-0.49541369448146877,USD,0.0,0.3315068493150685,0.06749891489744186,-0.47225240649616523,-0.003555276655144321,0.5271087647663866,132.8314087211294
2863,+4.70%,,0.000357,0,,0,LEMON USD,0.007943,-0.0,LEMN-USD,6165,113,6165,6165,-0.9966961347731711,USD,0.0,1.1369863013698631,0.007335209287703037,-3.9440845977994976,-0.08133468797137662,0.19242871334128892,48.492035762004804
2864,-2.90%,,-0.001903,0,,0,xSPECTAR USD,0.06381,0.0,XSPECTAR-USD,654188,114,654188,654188,0.46009649086814,USD,0.0,0.936986301369863,0.05641859024763107,0.26132228997089807,0.01264248857943647,0.08202445330715527,20.67016223340313
2865,+0.22%,,0.0,0,,0,BOWL SHIBARIUM USD,3e-05,-0.0,BOWL-USD,297,115,297,297,-0.9999999996970743,USD,0.0,0.1917808219178082,2.8156826374470256e-05,-15.13210551875207,-0.29409505934919833,0.20417900901057542,51.45311027066501
2866,-5.16%,,-0.001031,0,,0,PalmPay USD,0.018964,0.0,PALM-USD,173928,116,173928,173928,0.10836012635055381,USD,0.0,0.6273972602739726,0.01913084089756012,0.07103055600875477,0.002348687069063432,0.12001057504072901,30.24266491026371
2867,-1.03%,,-0.001177,0,,0,BT.Finance USD,0.112786,-0.0,BT-USD,1,117,1,1,-0.928109376071844,USD,0.0,2.2273972602739724,0.11281603574752808,-1.817582398981149,-0.04347679496990885,0.16589605035002042,41.80580468820514
2868,-0.43%,,-0.002823,0,,0,Coinmetro Token USD,0.655885,0.0,XCM-USD,887,118,887,887,1.0927674980679316,USD,0.0,3.7945205479452055,0.6501736640930176,0.5098597606966567,0.03155146996175481,0.06412547564630167,16.15961986286802
2869,-0.38%,,-0.003098,0,,0,tSILVER USD,0.822016,0.0,TXAG-USD,1328,119,1328,1328,0.38216339332615457,USD,0.0,0.5671232876712329,0.7809582948684692,0.23127227241013124,0.03664574667276673,0.025043755307642274,6.311026337525853
2870,-6.64%,,-0.004202,0,,0,Bajun Network USD,0.059113,-0.0,BAJU-USD,5389,120,5389,5389,-0.4485179018013318,USD,0.0,0.4,0.06124056503176689,-0.4108952522091999,-0.015634614888132635,0.10429017451229466,26.281123977098254
2871,-0.05%,,-0.0,0,,0,CYBER SOCCER USD,0.0,,COCA-USD,21,121,21,21,-0.9999597881184435,USD,0.0,0.6575342465753424,3.8621910114500224e-09,,,,
2872,-0.50%,,-0.001912,0,,0,LEOX USD,0.382289,-0.0,LEOX-USD,47449,122,47449,47449,-0.9504249252211049,USD,0.0,0.1095890410958904,0.37618061900138855,-2.0741789266764026,-0.0746955260167351,0.11019225910275152,27.768449293893383
2873,+0.01%,,1e-06,0,,0,MarX USD,0.004503,-0.0,MARX-USD,12,123,12,12,-0.7509687307402767,USD,0.0,1.673972602739726,0.004500231239944696,-0.9597933051602069,-0.0421102371972406,0.09044602560811886,22.79239845324595
2874,+0.94%,,8.6e-05,0,,0,Solcial USD,0.009214,-0.0,SLCL-USD,8226,124,8226,8226,-0.9840098486790989,USD,0.0,1.1479452054794521,0.007466260343790054,-2.85538941576695,-0.1973202994146267,0.05742394681967351,14.470834598557726
2875,-2.98%,,-0.000456,0,,0,Swapsicle USD,0.014835,0.0,POPS-USD,2307,125,2307,2307,22.471793473060934,USD,0.0,0.6821917808219178,0.014016184955835342,2.2511237669856268,0.032216440078260605,0.277281748066245,69.87500051269375
2876,+1.23%,,0.000142,0,,0,DEXGame USD,0.011712,-0.0,DXGM-USD,355716,126,355716,355716,-0.5995211348386896,USD,0.0,1.4438356164383561,0.010468538850545883,-0.6317911227938146,-0.032693898936326626,0.07668426561839352,19.324434935835168
2877,+169.81%,,3.1e-05,0,,0,IjasCoin USD,4.9e-05,-0.0,IJC-USD,1771,127,1771,1771,-0.5867464716316493,USD,0.0,1.6273972602739726,5.127263648319058e-05,-0.6101120248320466,-0.01226120164804865,0.1974585797636354,49.75956210043612
2878,-1.28%,,-0.0,0,,0,Banana Task Force Ape USD,2e-08,,BTFA-USD,0,128,0,0,-0.9978464519441981,USD,0.0,1.093150684931507,1.5800813102373468e-08,,,,
2879,-7.83%,,-0.032101,0,,0,Vires Finance USD,0.377935,,VIRES-USD,6262,129,6262,6262,,,,,,,,,
2880,+3.16%,,0.002898,0,,0,Aarma USD,0.094523,0.0,ARMA-USD,19471,130,19471,19471,0.5373512334105452,USD,0.0,0.9643835616438357,0.16103173792362213,0.2969187978889134,0.017730363458242318,0.06645375323223539,16.746345814523316
2881,-1.52%,,-0.0,0,,0,Reflecto USD,0.0,,RTO-USD,1050,131,1050,1050,inf,USD,0.0,1.4931506849315068,1.7840522392731373e-09,inf,,,
2882,-0.12%,,-1e-06,0,,0,Arable Protocol USD,0.000494,-0.0,ACRE-USD,238,132,238,238,-0.9956373944049912,USD,0.0,1.2438356164383562,0.00037832147791050375,-3.7521666252600183,-0.17720962119704445,0.08402224438865005,21.173605585939814
2883,+28.47%,,0.001739,0,,0,Wolf Game Wool USD,0.007848,-0.0,WOOL-USD,877355,133,877355,877355,-0.8871803556181002,USD,0.0,1.4794520547945205,0.007584778591990471,-1.5064524117679456,-0.0284502129878172,0.21012094930690933,52.950479225341155
